MedInc,HouseAge,AveRooms,AveBedrms,AveOccup,Price,Country
2.5633999999999997,24.0,2.0,2.0,2.4,103550.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,109000.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,76191.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,76191.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97991.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,118810.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,129710.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,98100.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,114450.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,97010.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,118810.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,140610.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97991.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,119791.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,117175.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,112270.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,109000.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,112052.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,119791.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,134615.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,119900.00000000001,Slovakia
4.74325,11.0,3.0,3.0,3.5999999999999996,152491.0,Slovakia
4.74325,24.0,4.0,4.0,4.8,168950.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,112270.00000000001,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,212550.00000000003,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,112161.00000000001,Slovakia
4.74325,24.0,2.0,2.0,2.4,152491.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,125350.00000000001,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,217891.00000000003,Slovakia
15.0001,24.0,2.0,2.0,2.4,227886.30000000002,Slovakia
4.74325,24.0,2.0,2.0,2.4,185191.0,Slovakia
4.74325,24.0,2.0,2.0,2.4,196091.0,Slovakia
15.0001,24.0,2.0,2.0,2.4,226502.00000000003,Slovakia
4.74325,24.0,2.0,2.0,2.4,185191.0,Slovakia
4.74325,24.0,2.0,2.0,2.4,196091.0,Slovakia
15.0001,24.0,2.0,2.0,2.4,217891.00000000003,Slovakia
15.0001,24.0,2.0,2.0,2.4,217891.00000000003,Slovakia
15.0001,24.0,2.0,2.0,2.4,217891.00000000003,Slovakia
15.0001,24.0,2.0,2.0,2.4,217891.00000000003,Slovakia
15.0001,24.0,2.0,2.0,2.4,217891.00000000003,Slovakia
15.0001,24.0,2.0,2.0,2.4,217891.00000000003,Slovakia
15.0001,24.0,2.0,2.0,2.4,217891.00000000003,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,283291.0,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,294191.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,130800.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,65291.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,132980.0,Slovakia
4.74325,24.0,4.0,4.0,4.8,166770.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,118455.75000000001,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,212550.00000000003,Slovakia
3.5347999999999997,24.0,1.0,1.0,1.2,136250.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,118455.75000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,124260.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,119900.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,128620.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,139520.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,124260.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,79570.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,125350.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,122080.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,117720.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,119900.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,114450.00000000001,Slovakia
4.74325,24.0,4.0,4.0,4.8,167860.0,Slovakia
2.5633999999999997,24.0,1.0,,,76300.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,95375.0,Slovakia
4.74325,24.0,2.0,2.0,2.4,163500.0,Slovakia
3.5347999999999997,24.0,4.0,4.0,4.8,130800.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,119791.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,124260.00000000001,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,212550.00000000003,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,212550.00000000003,Slovakia
3.5347999999999997,24.0,1.0,1.0,1.2,136250.0,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,212550.00000000003,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,212550.00000000003,Slovakia
3.5347999999999997,24.0,1.0,1.0,1.2,136250.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,125241.00000000001,Slovakia
3.5347999999999997,2.0,2.0,2.0,2.4,114341.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,136141.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,125350.00000000001,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,215820.00000000003,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,130789.1,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,114341.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,114439.1,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,123170.00000000001,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,191840.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70850.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70850.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,73019.1,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,86110.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,100269.1,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,81641.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,130800.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,2.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,1.0,3.0,3.0,3.5999999999999996,107910.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,90470.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,68670.0,Slovakia
2.5633999999999997,24.0,1.0,,,47851.0,Slovakia
2.5633999999999997,24.0,1.0,,,57661.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,69760.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,80660.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,68670.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,98100.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,106711.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,141689.1,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,83821.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,65389.100000000006,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,151510.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97010.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,80551.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,54500.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,90252.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,82840.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,68670.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,74120.0,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,180831.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,83930.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70741.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97010.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,83930.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70741.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97010.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,87200.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,87036.5,Slovakia
2.5633999999999997,1.0,3.0,3.0,3.5999999999999996,108891.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,141591.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81641.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81641.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,65398.91,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,141700.0,Slovakia
2.5633999999999997,24.0,1.0,,,57661.00000000001,Slovakia
15.0001,24.0,3.0,3.0,3.5999999999999996,543910.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70850.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,76191.0,Slovakia
2.5633999999999997,24.0,1.0,,,43491.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,85565.0,Slovakia
2.5633999999999997,24.0,2.0,,,68125.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,141698.91,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,162410.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,111180.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,140610.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,60484.100000000006,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,91451.0,Slovakia
2.5633999999999997,24.0,1.0,,,39785.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,92541.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,87091.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,83385.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97991.0,Slovakia
2.5633999999999997,24.0,1.0,,,57770.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,57661.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,119900.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,112270.00000000001,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,151510.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,114450.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,69760.0,Slovakia
2.5633999999999997,24.0,1.0,,,50685.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,47851.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97991.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,124260.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,79570.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,68670.0,Slovakia
2.5633999999999997,1.0,3.0,3.0,3.5999999999999996,91451.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97010.0,Slovakia
2.5633999999999997,6.0,3.0,3.0,3.5999999999999996,90470.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,80649.1,Slovakia
3.5347999999999997,24.0,4.0,4.0,4.8,114450.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,43491.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,62130.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,47960.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,102024.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,91451.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,74120.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,87091.0,Slovakia
2.5633999999999997,24.0,1.0,,,58751.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,114450.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,47851.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,95920.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,83930.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,146060.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,78480.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70741.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,118810.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,147150.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,73030.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,125350.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,80660.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,92650.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81750.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,80660.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,76191.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81750.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,81750.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,86110.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,56680.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,57661.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,73030.0,Slovakia
2.5633999999999997,24.0,1.0,,,47851.0,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,180831.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,100825.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,81750.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,71831.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70741.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,75210.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,69651.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,65400.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,56680.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,119900.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,65400.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,62130.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,114450.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,104640.00000000001,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,207100.00000000003,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,86110.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,92650.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,90252.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,78480.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,87091.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,86110.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,101370.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,101370.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,68670.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,67580.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,73030.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,62130.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,78480.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,87200.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,78480.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,85020.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,85020.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103441.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,83712.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,106929.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,63874.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,90470.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,74120.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,65291.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,125895.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,78371.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81641.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,108891.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,102351.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,135378.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,79461.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,83701.1,Slovakia
2.5633999999999997,24.0,1.0,,,63874.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,104749.00000000001,Slovakia
2.5633999999999997,24.0,4.0,4.0,4.8,95920.0,Slovakia
2.5633999999999997,24.0,1.0,,,52309.100000000006,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,140610.0,Slovakia
2.5633999999999997,24.0,1.0,,,47851.0,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,184973.0,Slovakia
3.5347999999999997,0.0,2.0,2.0,2.4,109952.66,Slovakia
2.5633999999999997,2.0,3.0,3.0,3.5999999999999996,83930.0,Slovakia
4.74325,0.0,3.0,3.0,3.5999999999999996,178745.83000000002,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,132871.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,92650.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,114450.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70850.0,Slovakia
2.5633999999999997,24.0,1.0,,,57661.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,65400.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,91560.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,92650.0,Slovakia
2.5633999999999997,24.0,4.0,4.0,4.8,100280.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,56680.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,80660.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,101370.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,73684.0,Slovakia
3.5347999999999997,24.0,4.0,4.0,4.8,114450.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,89369.1,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,85020.0,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,109954.84000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103441.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97991.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,74120.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,87091.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,94285.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,68670.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,59405.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81641.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81641.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,69760.0,Slovakia
3.5347999999999997,1.0,3.0,3.0,3.5999999999999996,125895.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,83930.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,92650.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97010.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,55590.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,79570.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,84911.0,Slovakia
2.5633999999999997,1.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,80660.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,79570.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70850.0,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,135160.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,97010.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,98100.0,Slovakia
3.5347999999999997,24.0,4.0,4.0,4.8,130255.00000000001,Slovakia
2.5633999999999997,24.0,4.0,4.0,4.8,95702.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,70850.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,65291.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,81641.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,83930.0,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,207100.00000000003,Slovakia
3.5347999999999997,1.0,4.0,4.0,4.8,136250.0,Slovakia
3.5347999999999997,1.0,3.0,3.0,3.5999999999999996,114450.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,109952.66,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,128376.93000000001,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,185289.1,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,65182.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,69651.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,103550.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,85020.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,91560.0,Slovakia
4.74325,24.0,2.0,2.0,2.4,184864.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,87200.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,87091.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,70741.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,100825.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,54391.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,56680.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,62119.100000000006,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,104095.00000000001,Slovakia
2.5633999999999997,24.0,1.0,,,57661.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,81750.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,70850.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,81641.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,92650.0,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,62130.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,81750.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,65291.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,89271.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,83821.0,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,65400.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,107910.00000000001,Slovakia
2.5633999999999997,24.0,2.0,2.0,2.4,65291.00000000001,Slovakia
2.5633999999999997,24.0,3.0,3.0,3.5999999999999996,83930.0,Slovakia
2.5633999999999997,24.0,4.0,4.0,4.8,95811.0,Slovakia
4.74325,24.0,4.0,4.0,4.8,183120.0,Slovakia
4.74325,24.0,4.0,4.0,4.8,174236.5,Slovakia
15.0001,24.0,4.0,4.0,4.8,299750.0,Slovakia
15.0001,24.0,4.0,4.0,4.8,299750.0,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,168841.0,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,102460.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,129710.00000000001,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,102460.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,129710.00000000001,Slovakia
4.74325,24.0,2.0,2.0,2.4,160228.91,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,102460.00000000001,Slovakia
4.74325,24.0,2.0,2.0,2.4,163498.91,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,147148.91,Slovakia
2.5633999999999997,24.0,1.0,1.0,1.2,102460.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,129710.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,130691.00000000001,Slovakia
3.5347999999999997,24.0,2.0,2.0,2.4,129710.00000000001,Slovakia
3.5347999999999997,24.0,3.0,3.0,3.5999999999999996,130800.00000000001,Slovakia
4.74325,24.0,3.0,3.0,3.5999999999999996,174291.0,Slovakia
2.5633999999999997,24.0,1.0,,,97555.0,Slovakia
15.0001,24.0,4.0,4.0,4.8,271410.0,Slovakia
